LOCATION_ID,SAMPLE_DATE,ANALYTICAL_METHOD,PARAMETER_NAME,PARAMETER_CODE,ANALYSIS_TYPE_CODE,SAMPLE_PURPOSE,FIELD_PREPARATION_CODE,DETECT_FLAG,REPORT_RESULT,REPORT_METHOD_DETECTION_LIMIT,REPORT_DETECTION_LIMIT,,,REPORT_UNITS,DILUTION_FACTOR,SAMPLE_TYPE,LAB_QUALIFIER,VALIDATION_QUALIFIER,VALIDATION_REASON_CODES,BEST_VALUE_FLAG,LAB_ID,FIELD_SAMPLE_ID,SAMPLE_USAGE_CODE,SAMPLING_PLAN_NAME,CHAIN_OF_CUSTODY_NO,SAMPLE_TIME,,,,
R-15,08/15/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.86,1,4,,,ug/L,20,WG,,NQ,NQ,Y,GELC,CAMO-11-24635,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3208,10:37,,,,R-1540770Perchlorate7.86CAMO-11-2463510:37
R-15,11/10/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.14,1,4,,,ug/L,20,WG,,NQ,NQ,Y,GELC,CAMO-12-1483,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-323,13:31,,,,R-1540857Perchlorate8.14CAMO-12-148313:31
R-15,05/29/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.76,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-12-14022,INV,Mortandad (Chromium Monitoring) Q3 Watershed Sampling,12-1324,10:53,,,,R-1541058Perchlorate7.76CAMO-12-1402210:53
R-15,10/31/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.86,0.5,2,,,ug/L,10,WG,,J,PE12e,Y,GELC,CAMO-13-24259,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-259,12:20,,,,R-1541213Perchlorate7.86CAMO-13-2425912:20
R-15,05/06/2013,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.42,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-13-30591,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-809,13:24,,,,R-1541400Perchlorate8.42CAMO-13-3059113:24
R-15,11/07/2013,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.07,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-45763,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_MORTANDAD,2014-2426,14:52,,,,R-1541585Perchlorate7.07CAMO-14-4576314:52
R-15,05/05/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.98,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-14-75512,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Mortandad,2014-3342,10:30,,,,R-1541764Perchlorate7.98CAMO-14-7551210:30
R-15,11/10/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.03,1,4,,,ug/L,20,WG,,NQ,NQ,Y,GELC,CAMO-15-90228,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-265,13:21,,,,R-1541953Perchlorate8.03CAMO-15-9022813:21
R-15,02/13/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.22,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-92496,INV,Mortandad/Sandia (Chromium Investigation and General Surveillance) MY2015 Q2 Watershed Sampling,2015-794,12:41,,,,R-1542048Perchlorate7.22CAMO-15-9249612:41
R-15,05/04/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,7.71,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-95799,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1147,13:25,,,,R-1542128Perchlorate7.71CAMO-15-9579913:25
R-15,08/13/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.93,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-15-102599,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Mortandad,2015-2156,09:31,,,,R-1542229Perchlorate8.93CAMO-15-10259909:31
R-15,11/20/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,9.05,1,4,,,ug/L,20,WG,,NQ,NQ,Y,GELC,CAMO-16-106120,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-392,10:30,,,,R-1542328Perchlorate9.05CAMO-16-10612010:30
R-15,02/04/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.67,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-110036,INV,Mortandad/Sandia Q2 MY2016,2016-697,12:34,,,,R-1542404Perchlorate8.67CAMO-16-11003612:34
R-15,05/04/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.68,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-16-115274,INV,Mortandad/Sandia Q3 MY2016,2016-1149,11:45,,,,R-1542494Perchlorate8.68CAMO-16-11527411:45
R-15,07/26/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,8.86,1,4,,,ug/L,20,WG,,NQ,NQ,Y,GELC,CAMO-16-124287,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Mortandad,2016-1797,09:44,,,,R-1542577Perchlorate8.86CAMO-16-12428709:44
R-15,11/15/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,10.8,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-17-127247,INV,Mort/Sandia_Mort MY2017 Q1,2017-469,12:34,,,,R-1542689Perchlorate10.8CAMO-17-12724712:34
R-15,02/08/2017,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,9.62,0.5,2,,,ug/L,10,WG,,NQ,NQ,Y,GELC,CAMO-17-129292,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-993,12:10,,,,R-1542774Perchlorate9.62CAMO-17-12929212:10
R-28,05/20/2005,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,UF,Y,0.995,0.05,,,,ug/L,1,WG,,J,LRP1,Y,GELC,GU05050G28R01,,,137176,11:39,,,,R-2838492Perchlorate0.995GU05050G28R0111:39
R-28,09/01/2005,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,UF,Y,1.13,0.1,,,,ug/L,2,WG,H,J,LH2,Y,GELC,GU05080G28R01,,,144739,11:51,,,,R-2838596Perchlorate1.13GU05080G28R0111:51
R-28,11/10/2005,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,UF,Y,1.01,0.25,,,,ug/L,5,WG,,J+,LMS2,Y,GELC,GU05110G28R01,,,150023,10:33,,,,R-2838666Perchlorate1.01GU05110G28R0110:33
R-28,01/26/2006,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,F,Y,0.962,0.05,,,,ug/L,1,WG,,NQ,NQ,Y,GELC,GF06010G28R01,,,154759,10:38,,,,R-2838743Perchlorate0.962GF06010G28R0110:38
R-28,07/05/2006,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,F,Y,1.04,0.1,,,,ug/L,2,WG,,J,LMS1,Y,GELC,GF060500G28R01,,,166673,10:00,,,,R-2838903Perchlorate1.04GF060500G28R0110:00
R-28,10/26/2006,SW846 6850 Modified,Perchlorate,ClO4,INIT,REG,F,Y,0.956,0.1,,,,ug/L,2,WG,,J,LMS1,Y,GELC,GF061000G28R01,,,175024,10:21,,,,R-2839016Perchlorate0.956GF061000G28R0110:21
R-28,03/06/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.946,0.05,,,,ug/L,1,WG,,NQ,NQ,Y,GELC,GF070200G28R01,,,181928,10:19,,,,R-2839147Perchlorate0.946GF070200G28R0110:19
R-28,06/13/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.998,0.1,,,,ug/L,2,WG,,NQ,NQ,Y,GELC,GF070600G28R01,,,187915,14:00,,,,R-2839246Perchlorate0.998GF070600G28R0114:00
R-28,08/17/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.888,0.05,,,,ug/L,1,WG,,J,LWQ1,Y,GELC,GF070800G28R01,,,191952,09:33,,,,R-2839311Perchlorate0.888GF070800G28R0109:33
R-28,11/14/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.978,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-8712,IGMP,Mortandad Canyon Part 2 Water IGWMP NOV 07,08-182,14:16,,,,R-2839400Perchlorate0.978CAMO-08-871214:16
R-28,02/15/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.982,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-08-10441,INV,Mortandad Watershed GW Sampling Q3 Feb. 2008,08-643,11:15,,,,R-2839493Perchlorate0.982CAMO-08-1044111:15
R-28,05/14/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.893,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-12767,INV,Mortandad Watershed Sampling Q4 May 2008,08-1156,11:29,,,,R-2839582Perchlorate0.893CAMO-08-1276711:29
R-28,08/15/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.967,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-08-14542,INV,"Mortandad Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1698,11:30,,,,R-2839675Perchlorate0.967CAMO-08-1454211:30
R-28,11/10/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.01,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-09-809,INV,"Mortandad Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-257,15:53,,,,R-2839762Perchlorate1.01CAMO-09-80915:53
R-28,02/10/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.921,0.05,0.2,,,ug/L,1,WG,,J,PE16a,Y,GELC,CAMO-09-2626,INV,"Mortandad Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-864,10:35,,,,R-2839854Perchlorate0.921CAMO-09-262610:35
R-28,05/01/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.802,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-09-8178,INV,"Mortandad Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1701,13:50,,,,R-2839934Perchlorate0.802CAMO-09-817813:50
R-28,08/13/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.974,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-09-9547,INV,"Mortandad Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2878,12:00,,,,R-2840038Perchlorate0.974CAMO-09-954712:00
R-28,11/05/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.97,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-10-3132,INV,"Mortandad Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-396,11:17,,,,R-2840122Perchlorate0.97CAMO-10-313211:17
R-28,02/03/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.815,0.05,0.2,,,ug/L,1,WG,,J,PE12e,Y,GELC,CAMO-10-9328,INV,"Mortandad Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1615,13:12,,,,R-2840212Perchlorate0.815CAMO-10-932813:12
R-28,05/13/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.99,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-10-16765,INV,"Mortandad Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3176,09:37,,,,R-2840311Perchlorate0.99CAMO-10-1676509:37
R-28,07/14/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.06,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-10-22859,INV,"Mortandad Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3698,10:35,,,,R-2840373Perchlorate1.06CAMO-10-2285910:35
R-28,11/10/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.12,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-11-1272,INV,"Mortandad Watershed Sampling Q2, November 2010, IFWGMP 2010",11-467,13:05,,,,R-2840492Perchlorate1.12CAMO-11-127213:05
R-28,02/14/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.997,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-4599,INV,"Mortandad Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1343,11:32,,,,R-2840588Perchlorate0.997CAMO-11-459911:32
R-28,06/01/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.996,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-11-10704,INV,"Mortandad Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2597,14:12,,,,R-2840695Perchlorate0.996CAMO-11-1070414:12
R-28,08/02/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.04,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-11-24638,INV,"Mortandad Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3009,10:38,,,,R-2840757Perchlorate1.04CAMO-11-2463810:38
R-28,11/15/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.05,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-12-1487,INV,"Mortandad Watershed Sampling Q1, November 2011, Interim Plan 2011",12-341,15:00,,,,R-2840862Perchlorate1.05CAMO-12-148715:00
R-28,03/13/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.01,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-12-12027,INV,Mortandad Watershed Sampling.,12-1091,12:29,,,,R-2840981Perchlorate1.01CAMO-12-1202712:29
R-28,05/24/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.987,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-12-14023,INV,Mortandad (Chromium Monitoring) Q3 Watershed Sampling,12-1321,10:58,,,,R-2841053Perchlorate0.987CAMO-12-1402310:58
R-28,08/08/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.02,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-12-21743,INV,Mortandad (Chromium Monitoring) Q4 Watershed Sampling,12-1481,11:00,,,,R-2841129Perchlorate1.02CAMO-12-2174311:00
R-28,10/31/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.93,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-13-24260,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_MORTANDAD,2013-258,11:03,,,,R-2841213Perchlorate0.93CAMO-13-2426011:03
R-28,02/01/2013,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.975,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-13-28416,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q2 Watershed Sampling_MORTANDAD,2013-503,11:45,,,,R-2841306Perchlorate0.975CAMO-13-2841611:45
R-28,05/06/2013,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.931,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-13-30592,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q3 Watershed Sampling_MORTANDAD,2013-809,11:59,,,,R-2841400Perchlorate0.931CAMO-13-3059211:59
R-28,05/06/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.906,0.05,0.2,,,ug/L,1,W,,NQ,NQ,Y,GELC,CAMO-14-75862,TEST,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Mortandad,2014-3352,10:03,,,,R-2841765Perchlorate0.906CAMO-14-7586210:03
R-28,07/11/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.945,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-14-84008,TEST,Mortandad (Chromium Investigation) MY2014 Q4 Watershed Sampling,2014-3789,11:30,,,,R-2841831Perchlorate0.945CAMO-14-8400811:30
R-28,11/13/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.04,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-15-90229,INV,Mortandad/Sandia (Chromium Investigation) MY2015 Q1 Watershed Sampling_Mortandad,2015-318,12:55,,,,R-2841956Perchlorate1.04CAMO-15-9022912:55
R-28,02/25/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.962,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-92497,INV,Mortandad/Sandia (Chromium Investigation and General Surveillance) MY2015 Q2 Watershed Sampling,2015-834,12:16,,,,R-2842060Perchlorate0.962CAMO-15-9249712:16
R-28,05/11/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.988,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-15-95800,INV,"Mortandad/Sandia (Chromium, MDA C and General Surveillance) MY2015 Q3 Watershed Sampling",2015-1184,11:53,,,,R-2842135Perchlorate0.988CAMO-15-9580011:53
R-28,08/12/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-15-102603,INV,Mortandad/Sandia (Chromium and General Surveillance) MY2015 Q4 Watershed Sampling_Mortandad,2015-2151,14:07,,,,R-2842228Perchlorate1CAMO-15-10260314:07
R-28,11/16/2015,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.09,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-16-106121,INV,Mortandad/Sandia Q1 MY2016 Sampling Event_Mortandad Canyon,2016-350,12:37,,,,R-2842324Perchlorate1.09CAMO-16-10612112:37
R-28,02/11/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.978,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-16-110037,INV,Mortandad/Sandia Q2 MY2016,2016-742,11:41,,,,R-2842411Perchlorate0.978CAMO-16-11003711:41
R-28,05/11/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.959,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-16-115275,INV,Mortandad/Sandia Q3 MY2016,2016-1189,11:47,,,,R-2842501Perchlorate0.959CAMO-16-11527511:47
R-28,07/25/2016,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.936,0.1,0.4,,,ug/L,2,WG,,NQ,NQ,Y,GELC,CAMO-16-124291,INV,Mortandad/Sandia (Cr and Gen Surv) MY2016 Q4 Watershed Sampling_Mortandad,2016-1786,14:40,,,,R-2842576Perchlorate0.936CAMO-16-12429114:40
R-28,02/07/2017,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,1.06,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CAMO-17-129293,INV,Mortandad/Sandia (Cr Inv) MY2017 Q2,2017-985,12:54,,,,R-2842773Perchlorate1.06CAMO-17-12929312:54
R-35a,08/30/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.304,0.05,,,,ug/L,1,WG,,NQ,NQ,Y,GELC,GF07080GR35a01,,,192875,10:24,,,,R-35a39324Perchlorate0.304GF07080GR35a0110:24
R-35a,11/10/2007,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.301,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,GWR35a-08-8632,IGMP,R-35A and B Groundwater Sampling,08-156,10:50,,,,R-35a39396Perchlorate0.301GWR35a-08-863210:50
R-35a,02/21/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.436,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-10557,INV,Sandia Watershed GW Sampling Q3 Feb. 2008,08-679,16:28,,,,R-35a39499Perchlorate0.436CASA-08-1055716:28
R-35a,05/13/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.342,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-12874,INV,Sandia Watershed Sampling Q4 May 2008,08-1138,10:40,,,,R-35a39581Perchlorate0.342CASA-08-1287410:40
R-35a,08/12/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.364,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-08-14389,INV,"Sandia Watershed Sampling Q1 August 2008, IFWGWMP 2008",08-1663,15:40,,,,R-35a39672Perchlorate0.364CASA-08-1438915:40
R-35a,11/06/2008,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.389,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-884,INV,"Sandia Watershed Sampling Q2 Nov. 2008, IFWGMP 2008",09-232,14:40,,,,R-35a39758Perchlorate0.389CASA-09-88414:40
R-35a,02/04/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.431,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-3014,INV,"Sandia Watershed Sampling Q3 Feb. 2009, IFWGMP 2008",09-809,12:50,,,,R-35a39848Perchlorate0.431CASA-09-301412:50
R-35a,04/28/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.433,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-8304,INV,"Sandia Watershed Sampling Event 4, May 2009, IFWGMP 2008",09-1643,13:55,,,,R-35a39931Perchlorate0.433CASA-09-830413:55
R-35a,08/03/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.412,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-09-10390,INV,"Sandia Watershed Sampling Q1, August 2009, IFWGMP 2009",09-2768,03:35,,,,R-35a40028Perchlorate0.412CASA-09-1039003:35
R-35a,11/04/2009,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.396,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-3826,INV,"Sandia Watershed Sampling Qtr 2, Nov. 2009, IFWGMP 2009",10-375,13:50,,,,R-35a40121Perchlorate0.396CASA-10-382613:50
R-35a,02/11/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.387,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-9465,INV,"Sandia Watershed Sampling Q3, February 2010, IFWGMP 2009",10-1826,14:12,,,,R-35a40220Perchlorate0.387CASA-10-946514:12
R-35a,05/14/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.417,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-16781,INV,"Sandia Watershed Sampling Q4, May 2010, IFWGMP 2009",10-3183,13:25,,,,R-35a40312Perchlorate0.417CASA-10-1678113:25
R-35a,07/07/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.432,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-10-22662,INV,"Sandia Watershed Sampling Q1, July 2010, IFWGMP 2010",10-3610,12:44,,,,R-35a40366Perchlorate0.432CASA-10-2266212:44
R-35a,11/11/2010,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.419,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-1372,INV,"Sandia Watershed Sampling Q2, November 2010, IFWGMP 2010",11-491,12:58,,,,R-35a40493Perchlorate0.419CASA-11-137212:58
R-35a,02/24/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.444,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-4562,INV,"Sandia Watershed Sampling Q3, Feb. 2011, 2010 Interim Plan",11-1439,14:08,,,,R-35a40598Perchlorate0.444CASA-11-456214:08
R-35a,05/23/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.403,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-10812,INV,"Sandia Watershed Sampling Q4, May 2011, 2010 Interim Plan",11-2498,13:29,,,,R-35a40686Perchlorate0.403CASA-11-1081213:29
R-35a,08/17/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.443,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-11-24780,INV,"Sandia Watershed Sampling Q5, August 2011, Interim Plan 2010",11-3246,12:46,,,,R-35a40772Perchlorate0.443CASA-11-2478012:46
R-35a,11/17/2011,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.406,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-1384,INV,"Sandia Watershed Sampling Q1, November 2011, Interim Plan 2011",12-374,12:39,,,,R-35a40864Perchlorate0.406CASA-12-138412:39
R-35a,06/05/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.435,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-12-17136,INV,"Sandia Q3 Additional Samples (TO8, FCN 28)",12-1345,11:52,,,,R-35a41065Perchlorate0.435CASA-12-1713611:52
R-35a,11/13/2012,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.42,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-13-24218,INV,Mortandad/Sandia (Chromium Investigation) MY2013 Q1 Watershed Sampling_SANDIA,2013-312,12:59,,,,R-35a41226Perchlorate0.42CASA-13-2421812:59
R-35a,11/13/2013,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.421,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-45713,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q1 Watershed Sampling_SANDIA,2014-2458,13:51,,,,R-35a41591Perchlorate0.421CASA-14-4571313:51
R-35a,01/16/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.427,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-49694,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q2 Watershed Sampling_Sandia,2014-2786,15:00,,,,R-35a41655Perchlorate0.427CASA-14-4969415:00
R-35a,05/14/2014,SW-846:6850,Perchlorate,ClO4,INIT,REG,F,Y,0.426,0.05,0.2,,,ug/L,1,WG,,NQ,NQ,Y,GELC,CASA-14-75533,INV,Mortandad/Sandia (Chromium Investigation) MY2014 Q3 Watershed Sampling_Sandia,2014-3396,12:52,,,,R-35a41773Perchlorate0.426CASA-14-7553312:52
